"TRS_type","var","x","y025","y050","y","y950","y975","x_norm"
"TAS_total","soc",311.6,-0.00762287424431877,-0.00488028405696622,0.00632320963199149,0.0186251617648347,0.0209008270255701,1.14354374979373
"TAS_total","soc",318.9,-0.00762287424431877,-0.00488028405696622,0.00632320963199149,0.0186251617648347,0.0209008270255701,1.21081102919336
"TAS_total","soc",326.2,-0.00762287424431877,-0.00488028405696622,0.00632320963199149,0.0186251617648347,0.0209008270255701,1.27807830859299
"TAS_total","soc",333.5,-0.00762287424431877,-0.00488028405696622,0.00632320963199149,0.0186251617648347,0.0209008270255701,1.34534558799262
"TAS_total","soc",340.8,-0.00762287424431877,-0.00488028405696622,0.00632320963199149,0.0186251617648347,0.0209008270255701,1.41261286739226
"TAS_total","soc",348.1,-0.00762287424431877,-0.00488028405696622,0.00632320963199149,0.0186251617648347,0.0209008270255701,1.47988014679189
"TAS_total","soc",355.4,-0.00762287424431877,-0.00488028405696622,0.00632320963199149,0.0186251617648347,0.0209008270255701,1.54714742619152
"TAS_total","soc",362.7,-0.00762287424431877,-0.00488028405696622,0.00632320963199149,0.0186251617648347,0.0209008270255701,1.61441470559115
"TAS_total","soc",370,-0.00762287424431877,-0.00488028405696622,0.00632320963199149,0.0186251617648347,0.0209008270255701,1.68168198499078
"TAS_app","elev",-5,-0.0416664112055892,-0.0385988863255563,-0.0297906440158164,-0.0224137554478222,-0.021121037234643,-1.68168198499078
"TAS_app","elev",59.04,-0.0371840919297024,-0.0359405862939915,-0.029707706327098,-0.0241443408224158,-0.0228182848498921,-1.61441470559115
"TAS_app","elev",123.08,-0.0374525152766562,-0.0363693563138321,-0.0296559717059711,-0.0244200664438067,-0.0233228236878102,-1.54714742619152
"TAS_app","elev",187.12,-0.0341177241206161,-0.0331442831130463,-0.028369741932642,-0.0240000959014284,-0.0228893822195387,-1.47988014679189
"TAS_app","elev",251.16,-0.0328414123498448,-0.0324582375915227,-0.0269342384470217,-0.0231901043135188,-0.0221076760572666,-1.41261286739226
"TAS_app","elev",315.2,-0.0322402601959368,-0.0309354155233401,-0.026266069441079,-0.022505672029677,-0.0218850020361805,-1.34534558799263
"TAS_app","elev",379.24,-0.0323541779024376,-0.0311157247303875,-0.0263795436785767,-0.0226010919465058,-0.0221762069163935,-1.27807830859299
"TAS_app","elev",443.28,-0.0323041826341863,-0.0315713669455384,-0.0266581417692398,-0.0227232022699008,-0.0225029293357672,-1.21081102919336
"TAS_app","elev",507.32,-0.0321952020687054,-0.0314724150966379,-0.0264339197248205,-0.0226285830504485,-0.0223293874587838,-1.14354374979373
"TAS_app","elev",571.36,-0.03174603912432,-0.0304725786363118,-0.0260838969193234,-0.0223915855374275,-0.0220880469856669,-1.0762764703941
"TAS_app","elev",635.4,-0.031209554016668,-0.0295031959916873,-0.0249661759929137,-0.0205236287908131,-0.0200289020747586,-1.00900919099447
"TAS_app","elev",699.44,-0.0317249620040328,-0.0306517793308203,-0.0258344735236031,-0.0215907390789696,-0.0204289471245236,-0.941741911594838
"TAS_app","elev",763.48,-0.032865373157586,-0.032021619005394,-0.0267594907633979,-0.0222003797476447,-0.0207007336649999,-0.874474632195206
"TAS_app","elev",827.52,-0.0328928250866288,-0.0321293784581127,-0.0269631163159997,-0.0222432394210619,-0.020695657934039,-0.807207352795575
"TAS_app","elev",891.56,-0.0334191101599624,-0.0326338017364729,-0.0269981947416685,-0.0221657136676113,-0.0206517748436248,-0.739940073395944
"TAS_app","elev",955.6,-0.0363522751442248,-0.0348899626027403,-0.0269139724053035,-0.0214568989533135,-0.0199501181652142,-0.672672793996313
"TAS_app","elev",1019.64,-0.0364191094387623,-0.0349293204096342,-0.0268046894150338,-0.0213973546491156,-0.0199472320378473,-0.605405514596681
"TAS_app","elev",1083.68,-0.0397151054715431,-0.0382649936529917,-0.0293980530389581,-0.022680747773554,-0.0219986438322933,-0.53813823519705
"TAS_app","elev",1147.72,-0.0404012290410376,-0.0385189058340129,-0.0298247081685847,-0.0229489555326067,-0.0220038657150431,-0.470870955797419
"TAS_app","elev",1211.76,-0.0405516917370247,-0.0390266703713575,-0.0298338010059987,-0.0230572513816598,-0.0220038840478613,-0.403603676397787
"TAS_app","elev",1275.8,-0.0413378182052003,-0.0406946059813485,-0.031798108547881,-0.023525880025033,-0.0224225759376271,-0.336336396998156
"TAS_app","elev",1339.84,-0.044541576213628,-0.0417651896073852,-0.0336406250830347,-0.0243006920944269,-0.0229931494842799,-0.269069117598525
"TAS_app","elev",1403.88,-0.0445980406033167,-0.0426171980329876,-0.0337323105583604,-0.0242985147156539,-0.0229520906235284,-0.201801838198894
"TAS_app","elev",1467.92,-0.0448102835013628,-0.0424997525851346,-0.033668045041112,-0.024305555447184,-0.0229375139291556,-0.134534558799263
"TAS_app","elev",1531.96,-0.044743255345223,-0.0424283397155478,-0.0336019035640455,-0.0240793086725528,-0.0229263716433718,-0.0672672793996315
"TAS_app","elev",1596,-0.044743255345223,-0.0424470209531733,-0.0335163526950297,-0.0238336021902337,-0.022414510687134,0
"TAS_app","elev",1660.04,-0.044743255345223,-0.0424470209531733,-0.0331723769481968,-0.0226395876292852,-0.0219344058487302,0.0672672793996312
